2019-03-31 14:48:07,437  INFO  点击 胜利图片2 
2019-03-31 14:48:08,667  INFO  发现 胜利图片2
2019-03-31 14:48:08,669  INFO  点击 胜利图片2 
2019-03-31 14:48:12,797  INFO  发现 小怪
2019-03-31 14:48:12,800  INFO  点击 小怪 
2019-03-31 14:49:35,380  INFO  发现 准备
2019-03-31 14:49:35,383  INFO  点击 准备 
2019-03-31 14:49:45,326  INFO  发现 胜利图片1
2019-03-31 14:49:45,328  INFO  点击 胜利图片1 
2019-03-31 14:49:47,926  INFO  发现 胜利图片2
2019-03-31 14:49:47,928  INFO  点击 胜利图片2 
2019-03-31 14:49:51,976  INFO  发现 小怪
2019-03-31 14:49:51,977  INFO  点击 小怪 
2019-03-31 14:50:43,510  INFO  发现 准备
2019-03-31 14:50:43,511  INFO  点击 准备 
2019-03-31 14:50:54,970  INFO  发现 胜利图片1
2019-03-31 14:50:54,971  INFO  点击 胜利图片1 
2019-03-31 14:51:05,349  INFO  op模块初始化完成
2019-03-31 14:51:14,268  INFO  截图成功
2019-03-31 14:51:45,218  INFO  op模块初始化完成
2019-03-31 14:51:48,748  INFO  截图成功
2019-03-31 14:53:49,374  INFO  op模块初始化完成
2019-03-31 14:53:56,125  INFO  op模块初始化完成
2019-03-31 14:53:56,152  INFO  图片初始化完成
2019-03-31 14:53:56,152  INFO  开始探索副本
2019-03-31 14:53:57,018  INFO  发现 准备
2019-03-31 14:53:57,023  INFO  点击 准备 
2019-03-31 14:54:07,603  INFO  发现 胜利图片1
2019-03-31 14:54:07,604  INFO  点击 胜利图片1 
2019-03-31 14:54:10,327  INFO  发现 胜利图片2
2019-03-31 14:54:10,329  INFO  点击 胜利图片2 
2019-03-31 14:54:15,309  INFO  发现 滑动
2019-03-31 14:54:15,311  INFO  点击 滑动 
2019-03-31 14:54:18,081  INFO  发现 滑动
2019-03-31 14:54:18,083  INFO  点击 滑动 
2019-03-31 14:54:20,826  INFO  发现 滑动
2019-03-31 14:54:20,827  INFO  点击 滑动 
2019-03-31 14:54:23,575  INFO  发现 滑动
2019-03-31 14:54:23,577  INFO  点击 滑动 
2019-03-31 14:54:26,360  INFO  发现 滑动
2019-03-31 14:54:26,362  INFO  点击 滑动 
2019-03-31 14:54:29,308  INFO  发现 滑动
2019-03-31 14:54:29,310  INFO  点击 滑动 
2019-03-31 14:54:40,493  INFO  发现 准备
2019-03-31 14:54:40,494  INFO  点击 准备 
2019-03-31 14:55:01,297  INFO  op模块初始化完成
2019-03-31 14:55:01,318  INFO  图片初始化完成
2019-03-31 14:55:01,318  INFO  开始探索副本
2019-03-31 14:55:03,720  INFO  发现 滑动
2019-03-31 14:55:03,724  INFO  点击 滑动 
2019-03-31 14:55:09,429  INFO  发现 探索
2019-03-31 14:55:09,430  INFO  点击 探索 
2019-03-31 14:55:13,060  INFO  发现 探索
2019-03-31 14:55:13,061  INFO  点击 探索 
2019-03-31 14:55:17,443  INFO  发现 滑动
2019-03-31 14:55:17,445  INFO  点击 滑动 
2019-03-31 14:55:19,874  INFO  发现 小怪
2019-03-31 14:55:19,878  INFO  点击 小怪 
2019-03-31 14:55:29,661  INFO  发现 准备
2019-03-31 14:55:29,665  INFO  点击 准备 
2019-03-31 14:55:40,299  INFO  发现 胜利图片1
2019-03-31 14:55:40,301  INFO  点击 胜利图片1 
2019-03-31 14:55:42,970  INFO  发现 胜利图片2
